model,kind,priority,parse,parent,element_count,face_count,explicit_uv_faces,auto_uv_faces,uv_problem_count,uv_problems,fractional_uv_faces,rotation_element_count,texture_slot_count,texture_refs,missing_texture_count,exact_original_texture_refs,adapted_or_new_texture_refs,builtin_entity,explicit_display_contexts,comparison_basis,status,problems
item/tallow_candle_black.json,item,P1,OK,thaumcraft:block/tallow_candle_black,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_blue.json,item,P1,OK,thaumcraft:block/tallow_candle_blue,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_brown.json,item,P1,OK,thaumcraft:block/tallow_candle_brown,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_cyan.json,item,P1,OK,thaumcraft:block/tallow_candle_cyan,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_gray.json,item,P1,OK,thaumcraft:block/tallow_candle_gray,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_green.json,item,P1,OK,thaumcraft:block/tallow_candle_green,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_light_blue.json,item,P1,OK,thaumcraft:block/tallow_candle_light_blue,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_light_gray.json,item,P1,OK,thaumcraft:block/tallow_candle_light_gray,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_lime.json,item,P1,OK,thaumcraft:block/tallow_candle_lime,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_magenta.json,item,P1,OK,thaumcraft:block/tallow_candle_magenta,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_orange.json,item,P1,OK,thaumcraft:block/tallow_candle_orange,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_pink.json,item,P1,OK,thaumcraft:block/tallow_candle_pink,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_purple.json,item,P1,OK,thaumcraft:block/tallow_candle_purple,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_red.json,item,P1,OK,thaumcraft:block/tallow_candle_red,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tallow_candle_yellow.json,item,P1,OK,thaumcraft:block/tallow_candle_yellow,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_alumentum.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/alumentum,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_amber.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/amber,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_arcanedoor.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/arcanedoor,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bath_salts.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bath_salts,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bauble_amulet.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bauble_amulet,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bauble_belt.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bauble_belt,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bauble_ring.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bauble_ring,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bauble_ring_iron.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bauble_ring_iron,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_advanced_alchemical_furnace.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_advanced_alchemical_furnace,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_alchemical_construct.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_alchemical_construct,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_alembic.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_alembic,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_bore.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_bore,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_bore_base.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_bore_base,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_ear.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_ear,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_lamp.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_lamp,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_pedestal.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_pedestal,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_pressure_plate.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_pressure_plate,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_spa.json,item,P1,OK,thaumcraft:block/tc4_block_arcane_spa,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_block_arcane_stone.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_stone,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_arcane_stone_slab.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_arcane_stone_slab,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_banner.json,item,P1,OK,minecraft:builtin/entity,0,0,0,0,0,,0,0,0,,0,0,0,True,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,STATIC_RISK_DYNAMIC_RENDERER,
item/tc4_block_bellows.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_bellows,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_cinderpearl.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_cinderpearl,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_crystal_cluster.json,item,P1,OK,thaumcraft:block/tc4_block_crystal_cluster,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_block_essentia_jar.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_essentia_jar,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_essentia_reservoir.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_essentia_reservoir,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_essentia_tube.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_essentia_tube,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_ethereal_bloom.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_ethereal_bloom,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_flux_scrubber.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_flux_scrubber,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_focal_manipulator.json,item,P1,OK,thaumcraft:block/tc4_block_focal_manipulator,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_block_greatwood_leaves.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_greatwood_leaves,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_greatwood_log.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_greatwood_log,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_greatwood_planks.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_greatwood_planks,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_greatwood_sapling.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_greatwood_sapling,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_infusion_matrix.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_infusion_matrix,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_lamp_fertility.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_lamp_fertility,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_lamp_growth.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_lamp_growth,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_levitator.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_levitator,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_metal_base.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_metal_base,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_mnemonic_matrix.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_mnemonic_matrix,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_node_stabilizer.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_node_stabilizer,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_node_stabilizer_advanced.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_node_stabilizer_advanced,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_node_transducer.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_node_transducer,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_tile.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_tile,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_totem_1.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_totem_1,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_totem_2.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_totem_2,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_totem_3.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_totem_3,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_totem_4.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_totem_4,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_totem_base.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_totem_base,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_obsidian_totem_shaded.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_obsidian_totem_shaded,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_paving_travel.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_paving_travel,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_paving_warding.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_paving_warding,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_shimmerleaf.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_shimmerleaf,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_silverwood_leaves.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_silverwood_leaves,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_silverwood_log.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_silverwood_log,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_silverwood_planks.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_silverwood_planks,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_silverwood_sapling.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_silverwood_sapling,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_tallow.json,item,P1,OK,thaumcraft:block/tc4_block_tallow,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_block_thaumium.json,item,P1,OK,thaumcraft:block/tc4_block_thaumium,0,0,0,0,0,,0,0,0,,0,0,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_block_vishroom.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_vishroom,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_wand_pedestal.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_wand_pedestal,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_block_wand_pedestal_focus.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_block_wand_pedestal_focus,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bonebow.json,item,P1,OK,minecraft:item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bonebow,0,1,0,False,firstperson_lefthand | firstperson_righthand | thirdperson_lefthand | thirdperson_righthand,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bonebow_pulling_0.json,item,P1,OK,thaumcraft:item/tc4_bonebow,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bonebow_pulling_0,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bonebow_pulling_1.json,item,P1,OK,thaumcraft:item/tc4_bonebow,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bonebow_pulling_1,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bonebow_pulling_2.json,item,P1,OK,thaumcraft:item/tc4_bonebow,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bonebow_pulling_2,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bootstraveler.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bootstraveler,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bottle_taint.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bottle_taint,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_brain.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/brain,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_bucket_death.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/bucket_death,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
